carrier,year,week,date,forecasted_passengers,market_share,date_key,month_name
Martz,2027,4,2027-01-25,697.4554469502825,0.00786094102233651,20270125,January
Martz,2027,5,2027-02-01,720.2102669001601,0.00786094102233651,20270201,February
Martz,2027,6,2027-02-08,719.6107850586322,0.00786094102233651,20270208,February
Martz,2027,7,2027-02-15,730.4864252324195,0.00786094102233651,20270215,February
Martz,2027,8,2027-02-22,733.0164996603125,0.00786094102233651,20270222,February
Martz,2027,9,2027-03-01,745.002977364221,0.00786094102233651,20270301,March
Martz,2027,10,2027-03-08,731.5255396752672,0.00786094102233651,20270308,March
Martz,2027,11,2027-03-15,745.7169843204443,0.00786094102233651,20270315,March
Martz,2027,12,2027-03-22,742.8277658542913,0.00786094102233651,20270322,March
Martz,2027,13,2027-03-29,743.8576681288821,0.00786094102233651,20270329,March
Martz,2027,14,2027-04-05,751.7789692718849,0.00786094102233651,20270405,April
Martz,2027,15,2027-04-12,730.0569730206287,0.00786094102233651,20270412,April
Martz,2027,16,2027-04-19,740.2189324662119,0.00786094102233651,20270419,April
Martz,2027,17,2027-04-26,461.6237259699549,0.00786094102233651,20270426,April
Martz,2027,18,2027-05-03,443.7116080157757,0.00786094102233651,20270503,May
Martz,2027,19,2027-05-10,747.8103142262377,0.00786094102233651,20270510,May
Martz,2027,20,2027-05-17,741.2541017475436,0.00786094102233651,20270517,May
Martz,2027,21,2027-05-24,462.778064957781,0.00786094102233651,20270524,May
Martz,2027,22,2027-05-31,451.8816927939176,0.00786094102233651,20270531,May
Martz,2027,23,2027-06-07,713.5689722777457,0.00786094102233651,20270607,June
Martz,2027,24,2027-06-14,722.8107194359736,0.00786094102233651,20270614,June
Martz,2027,25,2027-06-21,696.8851973717734,0.00786094102233651,20270621,June
Martz,2027,26,2027-06-28,701.7928453733736,0.00786094102233651,20270628,June
Martz,2027,27,2027-07-05,705.3632369093439,0.00786094102233651,20270705,July
Martz,2027,28,2027-07-12,711.7202021353253,0.00786094102233651,20270712,July
Martz,2027,29,2027-07-19,732.6953742576375,0.00786094102233651,20270719,July
Martz,2027,30,2027-07-26,739.9834595201312,0.00786094102233651,20270726,July
Martz,2027,31,2027-08-02,734.1575587974176,0.00786094102233651,20270802,August
Martz,2027,32,2027-08-09,742.7390071449378,0.00786094102233651,20270809,August
Martz,2027,33,2027-08-16,741.0889884762137,0.00786094102233651,20270816,August
Martz,2027,34,2027-08-23,741.1189038942593,0.00786094102233651,20270823,August
Martz,2027,35,2027-08-30,743.7072564703279,0.00786094102233651,20270830,August
Martz,2027,36,2027-09-06,747.7507539390052,0.00786094102233651,20270906,September
Martz,2027,37,2027-09-13,736.2079635778147,0.00786094102233651,20270913,September
Martz,2027,38,2027-09-20,755.8585412369766,0.00786094102233651,20270920,September
Martz,2027,39,2027-09-27,754.6813413043247,0.00786094102233651,20270927,September
Martz,2027,40,2027-10-04,747.440262841174,0.00786094102233651,20271004,October
Martz,2027,41,2027-10-11,751.2715451537725,0.00786094102233651,20271011,October
Martz,2027,42,2027-10-18,750.8788351180491,0.00786094102233651,20271018,October
Martz,2027,43,2027-10-25,757.4816071052479,0.00786094102233651,20271025,October
Martz,2027,44,2027-11-01,754.4311706389096,0.00786094102233651,20271101,November
Martz,2027,45,2027-11-08,753.7457483557606,0.00786094102233651,20271108,November
Martz,2027,46,2027-11-15,753.2058698827284,0.00786094102233651,20271115,November
Martz,2027,47,2027-11-22,534.7810624358594,0.00786094102233651,20271122,November
Martz,2027,48,2027-11-29,478.46688285176015,0.00786094102233651,20271129,November
Martz,2027,49,2027-12-06,628.9047473192263,0.00786094102233651,20271206,December
Martz,2027,50,2027-12-13,635.963878445303,0.00786094102233651,20271213,December
Martz,2027,51,2027-12-20,491.52649899148616,0.00786094102233651,20271220,December
Martz,2027,52,2027-12-27,439.0170416787944,0.00786094102233651,20271227,December
Martz,2028,1,2028-01-03,622.8569349760944,0.007280043383906339,20280103,January
Martz,2028,2,2028-01-10,629.4582506206168,0.007280043383906339,20280110,January
Martz,2028,3,2028-01-17,629.7581251654749,0.007280043383906339,20280117,January
Martz,2028,4,2028-01-24,625.3170210138196,0.007280043383906339,20280124,January
Martz,2028,5,2028-01-31,627.6567233459267,0.007280043383906339,20280131,January
Martz,2028,6,2028-02-07,627.224725018286,0.007280043383906339,20280207,February
Martz,2028,7,2028-02-14,640.6649544652711,0.007280043383906339,20280214,February
Martz,2028,8,2028-02-21,648.3934679484121,0.007280043383906339,20280221,February
Martz,2028,9,2028-02-28,659.372243418052,0.007280043383906339,20280228,February
Martz,2028,10,2028-03-06,653.8276802423736,0.007280043383906339,20280306,March
Martz,2028,11,2028-03-13,658.5161656381207,0.007280043383906339,20280313,March
Martz,2028,12,2028-03-20,661.4313789220853,0.007280043383906339,20280320,March
Martz,2028,13,2028-03-27,661.5953358975464,0.007280043383906339,20280327,March
Martz,2028,14,2028-04-03,667.7629283033253,0.007280043383906339,20280403,April
Martz,2028,15,2028-04-10,658.1258127382171,0.007280043383906339,20280410,April
Martz,2028,16,2028-04-17,661.2841170201374,0.007280043383906339,20280417,April
Martz,2028,17,2028-04-24,572.4602537394088,0.007280043383906339,20280424,April
Martz,2028,18,2028-05-01,538.484999667294,0.007280043383906339,20280501,May
Martz,2028,19,2028-05-08,663.4432522699225,0.007280043383906339,20280508,May
Martz,2028,20,2028-05-15,669.2489080817627,0.007280043383906339,20280515,May
Martz,2028,21,2028-05-22,576.2040906192166,0.007280043383906339,20280522,May
Martz,2028,22,2028-05-29,560.6071025927287,0.007280043383906339,20280529,May
Martz,2028,23,2028-06-05,616.0791456966108,0.007280043383906339,20280605,June
Martz,2028,24,2028-06-12,649.6316145568683,0.007280043383906339,20280612,June
Martz,2028,25,2028-06-19,627.1157507859932,0.007280043383906339,20280619,June
Martz,2028,26,2028-06-26,631.2360845268471,0.007280043383906339,20280626,June
Martz,2028,27,2028-07-03,627.3389396481028,0.007280043383906339,20280703,July
Martz,2028,28,2028-07-10,647.9890411437561,0.007280043383906339,20280710,July
Martz,2028,29,2028-07-17,661.489438904039,0.007280043383906339,20280717,July
Martz,2028,30,2028-07-24,662.1386395773145,0.007280043383906339,20280724,July
Martz,2028,31,2028-07-31,656.1323526267194,0.007280043383906339,20280731,July
Martz,2028,32,2028-08-07,657.528641619844,0.007280043383906339,20280807,August
Martz,2028,33,2028-08-14,656.9847144737325,0.007280043383906339,20280814,August
Martz,2028,34,2028-08-21,664.4115663494794,0.007280043383906339,20280821,August
Martz,2028,35,2028-08-28,662.4224566427691,0.007280043383906339,20280828,August
Martz,2028,36,2028-09-04,666.8195272928127,0.007280043383906339,20280904,September
Martz,2028,37,2028-09-11,648.2243067595892,0.007280043383906339,20280911,September
Martz,2028,38,2028-09-18,663.78035875948,0.007280043383906339,20280918,September
Martz,2028,39,2028-09-25,670.9719213009361,0.007280043383906339,20280925,September
Martz,2028,40,2028-10-02,662.1045367810618,0.007280043383906339,20281002,October
Martz,2028,41,2028-10-09,668.8452077489367,0.007280043383906339,20281009,October
Martz,2028,42,2028-10-16,670.8602076756112,0.007280043383906339,20281016,October
Martz,2028,43,2028-10-23,672.79020954662,0.007280043383906339,20281023,October
Martz,2028,44,2028-10-30,681.8380622519571,0.007280043383906339,20281030,October
Martz,2028,45,2028-11-06,666.184701340018,0.007280043383906339,20281106,November
Martz,2028,46,2028-11-13,676.185820193692,0.007280043383906339,20281113,November
Martz,2028,47,2028-11-20,486.12348581567375,0.007280043383906339,20281120,November
Martz,2028,48,2028-11-27,463.6803370606335,0.007280043383906339,20281127,November
Martz,2028,49,2028-12-04,551.4523923476786,0.007280043383906339,20281204,December
Martz,2028,50,2028-12-11,568.0006414058142,0.007280043383906339,20281211,December
Martz,2028,51,2028-12-18,441.23954306895956,0.007280043383906339,20281218,December
Martz,2028,52,2028-12-25,403.18622514268554,0.007280043383906339,20281225,December
Martz,2029,1,2029-01-01,555.8420345013266,0.006742072166800908,20290101,January
Martz,2029,2,2029-01-08,556.4958683167054,0.006742072166800908,20290108,January
Martz,2029,3,2029-01-15,556.708226333259,0.006742072166800908,20290115,January
Martz,2029,4,2029-01-22,554.7295599143122,0.006742072166800908,20290122,January
Martz,2029,5,2029-01-29,566.6026750902149,0.006742072166800908,20290129,January
Martz,2029,6,2029-02-05,568.4652833765522,0.006742072166800908,20290205,February
Martz,2029,7,2029-02-12,577.2042197149533,0.006742072166800908,20290212,February
Martz,2029,8,2029-02-19,579.9719356012655,0.006742072166800908,20290219,February
Martz,2029,9,2029-02-26,588.0539329803844,0.006742072166800908,20290226,February
Martz,2029,10,2029-03-05,579.9356921545699,0.006742072166800908,20290305,March
Martz,2029,11,2029-03-12,589.2874698068022,0.006742072166800908,20290312,March
Martz,2029,12,2029-03-19,588.0013873429607,0.006742072166800908,20290319,March
Martz,2029,13,2029-03-26,588.6519179788279,0.006742072166800908,20290326,March
Martz,2029,14,2029-04-02,594.4387224839905,0.006742072166800908,20290402,April
Martz,2029,15,2029-04-09,579.7316399245467,0.006742072166800908,20290409,April
Martz,2029,16,2029-04-16,586.3963330230964,0.006742072166800908,20290416,April
Martz,2029,17,2029-04-23,403.32322061622693,0.006742072166800908,20290423,April
Martz,2029,18,2029-04-30,387.0430793638574,0.006742072166800908,20290430,April
Martz,2029,19,2029-05-07,591.3431496354317,0.006742072166800908,20290507,May
Martz,2029,20,2029-05-14,588.2955220549734,0.006742072166800908,20290514,May
Martz,2029,21,2029-05-21,404.6207444183951,0.006742072166800908,20290521,May
Martz,2029,22,2029-05-28,395.5248960928731,0.006742072166800908,20290528,May
Martz,2029,23,2029-06-04,563.0230983662714,0.006742072166800908,20290604,June
Martz,2029,24,2029-06-11,573.9826056655924,0.006742072166800908,20290611,June
Martz,2029,25,2029-06-18,554.6710413188705,0.006742072166800908,20290618,June
Martz,2029,26,2029-06-25,558.3040295787217,0.006742072166800908,20290625,June
Martz,2029,27,2029-07-02,559.8462836946273,0.006742072166800908,20290702,July
Martz,2029,28,2029-07-09,566.9969951245786,0.006742072166800908,20290709,July
Martz,2029,29,2029-07-16,581.8681372607836,0.006742072166800908,20290716,July
Martz,2029,30,2029-07-23,586.3900145309874,0.006742072166800908,20290723,July
Martz,2029,31,2029-07-30,581.8269595105263,0.006742072166800908,20290730,July
Martz,2029,32,2029-08-06,587.3244763529028,0.006742072166800908,20290806,August
Martz,2029,33,2029-08-13,586.2373497303048,0.006742072166800908,20290813,August
Martz,2029,34,2029-08-20,587.4412413919135,0.006742072166800908,20290820,August
Martz,2029,35,2029-08-27,588.6927909378942,0.006742072166800908,20290827,August
Martz,2029,36,2029-09-03,591.8460918816048,0.006742072166800908,20290903,September
Martz,2029,37,2029-09-10,581.8796762596227,0.006742072166800908,20290910,September
Martz,2029,38,2029-09-17,596.2760163152153,0.006742072166800908,20290917,September
Martz,2029,39,2029-09-24,596.7105573761037,0.006742072166800908,20290924,September
Martz,2029,40,2029-10-01,590.9050782343226,0.006742072166800908,20291001,October
Martz,2029,41,2029-10-08,594.3039033090894,0.006742072166800908,20291008,October
Martz,2029,42,2029-10-15,594.3875430665457,0.006742072166800908,20291015,October
Martz,2029,43,2029-10-22,598.6984557008207,0.006742072166800908,20291022,October
Martz,2029,44,2029-10-29,599.6463283194847,0.006742072166800908,20291029,October
Martz,2029,45,2029-11-05,595.3790586898194,0.006742072166800908,20291105,November
Martz,2029,46,2029-11-12,596.6485287079512,0.006742072166800908,20291112,November
Martz,2029,47,2029-11-19,433.88875053744607,0.006742072166800908,20291119,November
Martz,2029,48,2029-11-26,396.1663996496554,0.006742072166800908,20291126,November
Martz,2029,49,2029-12-03,501.3792621839081,0.006742072166800908,20291203,December
Martz,2029,50,2029-12-10,508.3007514124649,0.006742072166800908,20291210,December
Martz,2029,51,2029-12-17,400.5006274682429,0.006742072166800908,20291217,December
Martz,2029,52,2029-12-24,362.59251031615236,0.006742072166800908,20291224,December
Martz,2029,1,2029-12-31,575.2088419422308,0.006742072166800908,20291231,December
Martz,2030,2,2030-01-07,497.1834883523179,0.006243855249934085,20300107,January
Martz,2030,3,2030-01-14,497.3987710284753,0.006243855249934085,20300114,January
Martz,2030,4,2030-01-21,494.3964946657262,0.006243855249934085,20300121,January
Martz,2030,5,2030-01-28,497.7057086441667,0.006243855249934085,20300128,January
Martz,2030,6,2030-02-04,497.7414600786572,0.006243855249934085,20300204,February
Martz,2030,7,2030-02-11,507.26609549834404,0.006243855249934085,20300211,February
Martz,2030,8,2030-02-18,512.3829660570347,0.006243855249934085,20300218,February
Martz,2030,9,2030-02-25,520.3137460653287,0.006243855249934085,20300225,February
Martz,2030,10,2030-03-04,515.6646452704904,0.006243855249934085,20300304,March
Martz,2030,11,2030-03-11,519.9926092856853,0.006243855249934085,20300311,March
Martz,2030,12,2030-03-18,521.5510515697031,0.006243855249934085,20300318,March
Martz,2030,13,2030-03-25,521.7539998930874,0.006243855249934085,20300325,March
Martz,2030,14,2030-04-01,526.4081351274865,0.006243855249934085,20300401,April
Martz,2030,15,2030-04-08,518.2322800301379,0.006243855249934085,20300408,April
Martz,2030,16,2030-04-15,521.2059537090541,0.006243855249934085,20300415,April
Martz,2030,17,2030-04-22,438.2707134281629,0.006243855249934085,20300422,April
Martz,2030,18,2030-04-29,415.12259988259245,0.006243855249934085,20300429,April
Martz,2030,19,2030-05-06,523.301167603269,0.006243855249934085,20300506,May
Martz,2030,20,2030-05-13,526.3272292636802,0.006243855249934085,20300513,May
Martz,2030,21,2030-05-20,440.7425294230381,0.006243855249934085,20300520,May
Martz,2030,22,2030-05-27,429.8562211280971,0.006243855249934085,20300527,May
Martz,2030,23,2030-06-03,490.13082886252704,0.006243855249934085,20300603,June
Martz,2030,24,2030-06-10,512.1766747873734,0.006243855249934085,20300610,June
Martz,2030,25,2030-06-17,495.4753134167252,0.006243855249934085,20300617,June
Martz,2030,26,2030-06-24,498.54740692795065,0.006243855249934085,20300624,June
